POL,POD,Place of Delivery,Curr,D20,D40,Note,polName,podName,originalPlaceOfDelivery,feederD20,feederD40,baseD20,baseD40,feederPlaceOfReceipt,feederPlaceOfReceiptID,Place of Receipt
649208,657301,659550,USD,3180,3950,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",180,200,3000,3750,ZHUHAI,649208,ZHUHAI
649208,656290,660248,USD,2820,3500,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",180,200,2640,3300,ZHUHAI,649208,ZHUHAI
649208,656290,660243,USD,3100,3850,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",180,200,2920,3650,ZHUHAI,649208,ZHUHAI
649208,657301,660249,USD,3220,4000,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",180,200,3040,3800,ZHUHAI,649208,ZHUHAI
649208,657301,657099,USD,3220,4000,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",180,200,3040,3800,ZHUHAI,649208,ZHUHAI
649208,656034,657527,USD,3020,3750,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",180,200,2840,3550,ZHUHAI,649208,ZHUHAI
649208,656034,659680,USD,3140,3900,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",180,200,2960,3700,ZHUHAI,649208,ZHUHAI
649208,657301,660207,USD,3140,3900,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",180,200,2960,3700,ZHUHAI,649208,ZHUHAI
649208,657301,657528,USD,3140,3900,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",180,200,2960,3700,ZHUHAI,649208,ZHUHAI
649208,657525,657525,USD,2260,2800,"1,2,4",YANTIAN,TAMPA,TAMPA,180,200,2080,2600,ZHUHAI,649208,ZHUHAI
649208,657381,657381,USD,2260,2800,"1,2,4",YANTIAN,HOUSTON,HOUSTON,180,200,2080,2600,ZHUHAI,649208,ZHUHAI
649208,660236,660236,USD,2260,2800,"1,2,4",YANTIAN,MOBILE,MOBILE,180,200,2080,2600,ZHUHAI,649208,ZHUHAI
649208,660203,660203,USD,2260,2800,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,180,200,2080,2600,ZHUHAI,649208,ZHUHAI
649208,657381,657529,USD,3220,4000,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",180,200,3040,3800,ZHUHAI,649208,ZHUHAI
649208,657381,657100,USD,3860,4800,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",180,200,3680,4600,ZHUHAI,649208,ZHUHAI
649208,660236,657527,USD,3460,4300,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",180,200,3280,4100,ZHUHAI,649208,ZHUHAI
649208,649304,649304,USD,2180,2700,"1,2,4",YANTIAN,MIAMI,MIAMI,180,200,2000,2500,ZHUHAI,649208,ZHUHAI
656638,660208,660208,USD,2410,2950,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,450,500,1960,2450,BELAWAN,656638,BELAWAN
656638,649220,649220,USD,2450,3000,"1,2,4",YANTIAN,NEW YORK,NEW YORK,450,500,2000,2500,BELAWAN,656638,BELAWAN
656638,657301,657301,USD,2450,3000,"1,2,4",YANTIAN,NORFOLK,NORFOLK,450,500,2000,2500,BELAWAN,656638,BELAWAN
656638,656034,656034,USD,2450,3000,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,450,500,2000,2500,BELAWAN,656638,BELAWAN
656638,656290,656290,USD,2450,3000,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,450,500,2000,2500,BELAWAN,656638,BELAWAN
656638,656034,656775,USD,3050,3750,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",450,500,2600,3250,BELAWAN,656638,BELAWAN
656638,649220,660245,USD,3490,4300,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",450,500,3040,3800,BELAWAN,656638,BELAWAN
656638,656034,656284,USD,3050,3750,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",450,500,2600,3250,BELAWAN,656638,BELAWAN
656638,656034,660242,USD,3250,4000,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",450,500,2800,3500,BELAWAN,656638,BELAWAN
656638,649220,656569,USD,3490,4300,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",450,500,3040,3800,BELAWAN,656638,BELAWAN
656638,657301,656569,USD,3490,4300,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",450,500,3040,3800,BELAWAN,656638,BELAWAN
656638,649220,660244,USD,3490,4300,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",450,500,3040,3800,BELAWAN,656638,BELAWAN
656638,657301,660244,USD,3490,4300,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",450,500,3040,3800,BELAWAN,656638,BELAWAN
656638,649220,657532,USD,3370,4150,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",450,500,2920,3650,BELAWAN,656638,BELAWAN
656638,657301,657532,USD,3370,4150,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",450,500,2920,3650,BELAWAN,656638,BELAWAN
656638,649220,656909,USD,3530,4350,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",450,500,3080,3850,BELAWAN,656638,BELAWAN
656638,657301,656909,USD,3530,4350,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",450,500,3080,3850,BELAWAN,656638,BELAWAN
656638,657301,659550,USD,3450,4250,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",450,500,3000,3750,BELAWAN,656638,BELAWAN
656638,656290,660248,USD,3090,3800,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",450,500,2640,3300,BELAWAN,656638,BELAWAN
656638,656290,660243,USD,3370,4150,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",450,500,2920,3650,BELAWAN,656638,BELAWAN
656638,657301,660249,USD,3490,4300,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",450,500,3040,3800,BELAWAN,656638,BELAWAN
656638,657301,657099,USD,3490,4300,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",450,500,3040,3800,BELAWAN,656638,BELAWAN
656638,656034,657527,USD,3290,4050,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",450,500,2840,3550,BELAWAN,656638,BELAWAN
656638,656034,659680,USD,3410,4200,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",450,500,2960,3700,BELAWAN,656638,BELAWAN
656638,657301,660207,USD,3410,4200,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",450,500,2960,3700,BELAWAN,656638,BELAWAN
656638,657301,657528,USD,3410,4200,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",450,500,2960,3700,BELAWAN,656638,BELAWAN
656638,657525,657525,USD,2530,3100,"1,2,4",YANTIAN,TAMPA,TAMPA,450,500,2080,2600,BELAWAN,656638,BELAWAN
656638,657381,657381,USD,2530,3100,"1,2,4",YANTIAN,HOUSTON,HOUSTON,450,500,2080,2600,BELAWAN,656638,BELAWAN
656638,660236,660236,USD,2530,3100,"1,2,4",YANTIAN,MOBILE,MOBILE,450,500,2080,2600,BELAWAN,656638,BELAWAN
656638,660203,660203,USD,2530,3100,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,450,500,2080,2600,BELAWAN,656638,BELAWAN
656638,657381,657529,USD,3490,4300,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",450,500,3040,3800,BELAWAN,656638,BELAWAN
656638,657381,657100,USD,4130,5100,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",450,500,3680,4600,BELAWAN,656638,BELAWAN
656638,660236,657527,USD,3730,4600,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",450,500,3280,4100,BELAWAN,656638,BELAWAN
656638,649304,649304,USD,2450,3000,"1,2,4",YANTIAN,MIAMI,MIAMI,450,500,2000,2500,BELAWAN,656638,BELAWAN
656642,660208,660208,USD,1960,2450,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,0,0,1960,2450,JAKARTA,656642,JAKARTA
656642,649220,649220,USD,2000,2500,"1,2,4",YANTIAN,NEW YORK,NEW YORK,0,0,2000,2500,JAKARTA,656642,JAKARTA
656642,657301,657301,USD,2000,2500,"1,2,4",YANTIAN,NORFOLK,NORFOLK,0,0,2000,2500,JAKARTA,656642,JAKARTA
656642,656034,656034,USD,2000,2500,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,0,0,2000,2500,JAKARTA,656642,JAKARTA
656642,656290,656290,USD,2000,2500,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,0,0,2000,2500,JAKARTA,656642,JAKARTA
656642,656034,656775,USD,2600,3250,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",0,0,2600,3250,JAKARTA,656642,JAKARTA
656642,649220,660245,USD,3040,3800,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",0,0,3040,3800,JAKARTA,656642,JAKARTA
656642,656034,656284,USD,2600,3250,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",0,0,2600,3250,JAKARTA,656642,JAKARTA
656642,656034,660242,USD,2800,3500,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",0,0,2800,3500,JAKARTA,656642,JAKARTA
656642,649220,656569,USD,3040,3800,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",0,0,3040,3800,JAKARTA,656642,JAKARTA
656642,657301,656569,USD,3040,3800,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",0,0,3040,3800,JAKARTA,656642,JAKARTA
656642,649220,660244,USD,3040,3800,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",0,0,3040,3800,JAKARTA,656642,JAKARTA
656642,657301,660244,USD,3040,3800,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",0,0,3040,3800,JAKARTA,656642,JAKARTA
656642,649220,657532,USD,2920,3650,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",0,0,2920,3650,JAKARTA,656642,JAKARTA
656642,657301,657532,USD,2920,3650,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",0,0,2920,3650,JAKARTA,656642,JAKARTA
656642,649220,656909,USD,3080,3850,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",0,0,3080,3850,JAKARTA,656642,JAKARTA
656642,657301,656909,USD,3080,3850,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",0,0,3080,3850,JAKARTA,656642,JAKARTA
656642,657301,659550,USD,3000,3750,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",0,0,3000,3750,JAKARTA,656642,JAKARTA
656642,656290,660248,USD,2640,3300,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",0,0,2640,3300,JAKARTA,656642,JAKARTA
656642,656290,660243,USD,2920,3650,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",0,0,2920,3650,JAKARTA,656642,JAKARTA
656642,657301,660249,USD,3040,3800,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",0,0,3040,3800,JAKARTA,656642,JAKARTA
656642,657301,657099,USD,3040,3800,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",0,0,3040,3800,JAKARTA,656642,JAKARTA
656642,656034,657527,USD,2840,3550,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",0,0,2840,3550,JAKARTA,656642,JAKARTA
656642,656034,659680,USD,2960,3700,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",0,0,2960,3700,JAKARTA,656642,JAKARTA
656642,657301,660207,USD,2960,3700,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",0,0,2960,3700,JAKARTA,656642,JAKARTA
656642,657301,657528,USD,2960,3700,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",0,0,2960,3700,JAKARTA,656642,JAKARTA
656642,657525,657525,USD,2080,2600,"1,2,4",YANTIAN,TAMPA,TAMPA,0,0,2080,2600,JAKARTA,656642,JAKARTA
656642,657381,657381,USD,2080,2600,"1,2,4",YANTIAN,HOUSTON,HOUSTON,0,0,2080,2600,JAKARTA,656642,JAKARTA
656642,660236,660236,USD,2080,2600,"1,2,4",YANTIAN,MOBILE,MOBILE,0,0,2080,2600,JAKARTA,656642,JAKARTA
656642,660203,660203,USD,2080,2600,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,0,0,2080,2600,JAKARTA,656642,JAKARTA
656642,657381,657529,USD,3040,3800,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",0,0,3040,3800,JAKARTA,656642,JAKARTA
656642,657381,657100,USD,3680,4600,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",0,0,3680,4600,JAKARTA,656642,JAKARTA
656642,660236,657527,USD,3280,4100,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",0,0,3280,4100,JAKARTA,656642,JAKARTA
656642,649304,649304,USD,2000,2500,"1,2,4",YANTIAN,MIAMI,MIAMI,0,0,2000,2500,JAKARTA,656642,JAKARTA
656643,660208,660208,USD,2995,3600,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,1035,1150,1960,2450,MAKASSAR,656643,MAKASSAR
656643,649220,649220,USD,3035,3650,"1,2,4",YANTIAN,NEW YORK,NEW YORK,1035,1150,2000,2500,MAKASSAR,656643,MAKASSAR
656643,657301,657301,USD,3035,3650,"1,2,4",YANTIAN,NORFOLK,NORFOLK,1035,1150,2000,2500,MAKASSAR,656643,MAKASSAR
656643,656034,656034,USD,3035,3650,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,1035,1150,2000,2500,MAKASSAR,656643,MAKASSAR
656643,656290,656290,USD,3035,3650,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,1035,1150,2000,2500,MAKASSAR,656643,MAKASSAR
656643,656034,656775,USD,3635,4400,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",1035,1150,2600,3250,MAKASSAR,656643,MAKASSAR
656643,649220,660245,USD,4075,4950,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",1035,1150,3040,3800,MAKASSAR,656643,MAKASSAR
656643,656034,656284,USD,3635,4400,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",1035,1150,2600,3250,MAKASSAR,656643,MAKASSAR
656643,656034,660242,USD,3835,4650,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",1035,1150,2800,3500,MAKASSAR,656643,MAKASSAR
656643,649220,656569,USD,4075,4950,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",1035,1150,3040,3800,MAKASSAR,656643,MAKASSAR
656643,657301,656569,USD,4075,4950,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",1035,1150,3040,3800,MAKASSAR,656643,MAKASSAR
656643,649220,660244,USD,4075,4950,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",1035,1150,3040,3800,MAKASSAR,656643,MAKASSAR
656643,657301,660244,USD,4075,4950,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",1035,1150,3040,3800,MAKASSAR,656643,MAKASSAR
656643,649220,657532,USD,3955,4800,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",1035,1150,2920,3650,MAKASSAR,656643,MAKASSAR
656643,657301,657532,USD,3955,4800,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",1035,1150,2920,3650,MAKASSAR,656643,MAKASSAR
656643,649220,656909,USD,4115,5000,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",1035,1150,3080,3850,MAKASSAR,656643,MAKASSAR
656643,657301,656909,USD,4115,5000,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",1035,1150,3080,3850,MAKASSAR,656643,MAKASSAR
656643,657301,659550,USD,4035,4900,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",1035,1150,3000,3750,MAKASSAR,656643,MAKASSAR
656643,656290,660248,USD,3675,4450,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",1035,1150,2640,3300,MAKASSAR,656643,MAKASSAR
656643,656290,660243,USD,3955,4800,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",1035,1150,2920,3650,MAKASSAR,656643,MAKASSAR
656643,657301,660249,USD,4075,4950,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",1035,1150,3040,3800,MAKASSAR,656643,MAKASSAR
656643,657301,657099,USD,4075,4950,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",1035,1150,3040,3800,MAKASSAR,656643,MAKASSAR
656643,656034,657527,USD,3875,4700,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",1035,1150,2840,3550,MAKASSAR,656643,MAKASSAR
656643,656034,659680,USD,3995,4850,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",1035,1150,2960,3700,MAKASSAR,656643,MAKASSAR
656643,657301,660207,USD,3995,4850,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",1035,1150,2960,3700,MAKASSAR,656643,MAKASSAR
656643,657301,657528,USD,3995,4850,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",1035,1150,2960,3700,MAKASSAR,656643,MAKASSAR
656643,657525,657525,USD,3115,3750,"1,2,4",YANTIAN,TAMPA,TAMPA,1035,1150,2080,2600,MAKASSAR,656643,MAKASSAR
656643,657381,657381,USD,3115,3750,"1,2,4",YANTIAN,HOUSTON,HOUSTON,1035,1150,2080,2600,MAKASSAR,656643,MAKASSAR
656643,660236,660236,USD,3115,3750,"1,2,4",YANTIAN,MOBILE,MOBILE,1035,1150,2080,2600,MAKASSAR,656643,MAKASSAR
656643,660203,660203,USD,3115,3750,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,1035,1150,2080,2600,MAKASSAR,656643,MAKASSAR
656643,657381,657529,USD,4075,4950,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",1035,1150,3040,3800,MAKASSAR,656643,MAKASSAR
656643,657381,657100,USD,4715,5750,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",1035,1150,3680,4600,MAKASSAR,656643,MAKASSAR
656643,660236,657527,USD,4315,5250,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",1035,1150,3280,4100,MAKASSAR,656643,MAKASSAR
656643,649304,649304,USD,3035,3650,"1,2,4",YANTIAN,MIAMI,MIAMI,1035,1150,2000,2500,MAKASSAR,656643,MAKASSAR
656648,660208,660208,USD,2230,2750,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,270,300,1960,2450,PALEMBANG,656648,PALEMBANG
656648,649220,649220,USD,2270,2800,"1,2,4",YANTIAN,NEW YORK,NEW YORK,270,300,2000,2500,PALEMBANG,656648,PALEMBANG
656648,657301,657301,USD,2270,2800,"1,2,4",YANTIAN,NORFOLK,NORFOLK,270,300,2000,2500,PALEMBANG,656648,PALEMBANG
656648,656034,656034,USD,2270,2800,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,270,300,2000,2500,PALEMBANG,656648,PALEMBANG
656648,656290,656290,USD,2270,2800,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,270,300,2000,2500,PALEMBANG,656648,PALEMBANG
656648,656034,656775,USD,2870,3550,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",270,300,2600,3250,PALEMBANG,656648,PALEMBANG
656648,649220,660245,USD,3310,4100,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",270,300,3040,3800,PALEMBANG,656648,PALEMBANG
656648,656034,656284,USD,2870,3550,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",270,300,2600,3250,PALEMBANG,656648,PALEMBANG
656648,656034,660242,USD,3070,3800,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",270,300,2800,3500,PALEMBANG,656648,PALEMBANG
656648,649220,656569,USD,3310,4100,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",270,300,3040,3800,PALEMBANG,656648,PALEMBANG
656648,657301,656569,USD,3310,4100,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",270,300,3040,3800,PALEMBANG,656648,PALEMBANG
656648,649220,660244,USD,3310,4100,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",270,300,3040,3800,PALEMBANG,656648,PALEMBANG
656648,657301,660244,USD,3310,4100,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",270,300,3040,3800,PALEMBANG,656648,PALEMBANG
656648,649220,657532,USD,3190,3950,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",270,300,2920,3650,PALEMBANG,656648,PALEMBANG
656648,657301,657532,USD,3190,3950,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",270,300,2920,3650,PALEMBANG,656648,PALEMBANG
656648,649220,656909,USD,3350,4150,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",270,300,3080,3850,PALEMBANG,656648,PALEMBANG
656648,657301,656909,USD,3350,4150,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",270,300,3080,3850,PALEMBANG,656648,PALEMBANG
656648,657301,659550,USD,3270,4050,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",270,300,3000,3750,PALEMBANG,656648,PALEMBANG
656648,656290,660248,USD,2910,3600,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",270,300,2640,3300,PALEMBANG,656648,PALEMBANG
656648,656290,660243,USD,3190,3950,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",270,300,2920,3650,PALEMBANG,656648,PALEMBANG
656648,657301,660249,USD,3310,4100,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",270,300,3040,3800,PALEMBANG,656648,PALEMBANG
656648,657301,657099,USD,3310,4100,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",270,300,3040,3800,PALEMBANG,656648,PALEMBANG
656648,656034,657527,USD,3110,3850,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",270,300,2840,3550,PALEMBANG,656648,PALEMBANG
656648,656034,659680,USD,3230,4000,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",270,300,2960,3700,PALEMBANG,656648,PALEMBANG
656648,657301,660207,USD,3230,4000,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",270,300,2960,3700,PALEMBANG,656648,PALEMBANG
656648,657301,657528,USD,3230,4000,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",270,300,2960,3700,PALEMBANG,656648,PALEMBANG
656648,657525,657525,USD,2350,2900,"1,2,4",YANTIAN,TAMPA,TAMPA,270,300,2080,2600,PALEMBANG,656648,PALEMBANG
656648,657381,657381,USD,2350,2900,"1,2,4",YANTIAN,HOUSTON,HOUSTON,270,300,2080,2600,PALEMBANG,656648,PALEMBANG
656648,660236,660236,USD,2350,2900,"1,2,4",YANTIAN,MOBILE,MOBILE,270,300,2080,2600,PALEMBANG,656648,PALEMBANG
656648,660203,660203,USD,2350,2900,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,270,300,2080,2600,PALEMBANG,656648,PALEMBANG
656648,657381,657529,USD,3310,4100,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",270,300,3040,3800,PALEMBANG,656648,PALEMBANG
656648,657381,657100,USD,3950,4900,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",270,300,3680,4600,PALEMBANG,656648,PALEMBANG
656648,660236,657527,USD,3550,4400,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",270,300,3280,4100,PALEMBANG,656648,PALEMBANG
656648,649304,649304,USD,2270,2800,"1,2,4",YANTIAN,MIAMI,MIAMI,270,300,2000,2500,PALEMBANG,656648,PALEMBANG
656646,660208,660208,USD,2410,2950,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,450,500,1960,2450,PANJANG,656646,PANJANG
656646,649220,649220,USD,2450,3000,"1,2,4",YANTIAN,NEW YORK,NEW YORK,450,500,2000,2500,PANJANG,656646,PANJANG
656646,657301,657301,USD,2450,3000,"1,2,4",YANTIAN,NORFOLK,NORFOLK,450,500,2000,2500,PANJANG,656646,PANJANG
656646,656034,656034,USD,2450,3000,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,450,500,2000,2500,PANJANG,656646,PANJANG
656646,656290,656290,USD,2450,3000,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,450,500,2000,2500,PANJANG,656646,PANJANG
656646,656034,656775,USD,3050,3750,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",450,500,2600,3250,PANJANG,656646,PANJANG
656646,649220,660245,USD,3490,4300,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",450,500,3040,3800,PANJANG,656646,PANJANG
656646,656034,656284,USD,3050,3750,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",450,500,2600,3250,PANJANG,656646,PANJANG
656646,656034,660242,USD,3250,4000,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",450,500,2800,3500,PANJANG,656646,PANJANG
656646,649220,656569,USD,3490,4300,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",450,500,3040,3800,PANJANG,656646,PANJANG
656646,657301,656569,USD,3490,4300,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",450,500,3040,3800,PANJANG,656646,PANJANG
656646,649220,660244,USD,3490,4300,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",450,500,3040,3800,PANJANG,656646,PANJANG
656646,657301,660244,USD,3490,4300,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",450,500,3040,3800,PANJANG,656646,PANJANG
656646,649220,657532,USD,3370,4150,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",450,500,2920,3650,PANJANG,656646,PANJANG
656646,657301,657532,USD,3370,4150,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",450,500,2920,3650,PANJANG,656646,PANJANG
656646,649220,656909,USD,3530,4350,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",450,500,3080,3850,PANJANG,656646,PANJANG
656646,657301,656909,USD,3530,4350,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",450,500,3080,3850,PANJANG,656646,PANJANG
656646,657301,659550,USD,3450,4250,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",450,500,3000,3750,PANJANG,656646,PANJANG
656646,656290,660248,USD,3090,3800,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",450,500,2640,3300,PANJANG,656646,PANJANG
656646,656290,660243,USD,3370,4150,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",450,500,2920,3650,PANJANG,656646,PANJANG
656646,657301,660249,USD,3490,4300,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",450,500,3040,3800,PANJANG,656646,PANJANG
656646,657301,657099,USD,3490,4300,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",450,500,3040,3800,PANJANG,656646,PANJANG
656646,656034,657527,USD,3290,4050,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",450,500,2840,3550,PANJANG,656646,PANJANG
656646,656034,659680,USD,3410,4200,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",450,500,2960,3700,PANJANG,656646,PANJANG
656646,657301,660207,USD,3410,4200,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",450,500,2960,3700,PANJANG,656646,PANJANG
656646,657301,657528,USD,3410,4200,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",450,500,2960,3700,PANJANG,656646,PANJANG
