POL,POD,Place of Delivery,Curr,D20,D40,polName,podName,originalPlaceOfDelivery,feederD20,feederD40,baseD20,baseD40,feederPlaceOfReceipt,feederPlaceOfReceiptID,Place of Receipt
657624,648146,657530,USD,6260,7350,LAEM CHABANG,LONG BEACH,INDIANAPOLIS,180,200,6080,7150,BANGKOK,657624,BANGKOK
657624,648392,660249,USD,3710,4350,LAEM CHABANG,LOS ANGELES,KANSAS CITY,180,200,3530,4150,BANGKOK,657624,BANGKOK
657624,648146,660249,USD,3710,4350,LAEM CHABANG,LONG BEACH,KANSAS CITY,180,200,3530,4150,BANGKOK,657624,BANGKOK
657624,648392,657099,USD,4560,5350,LAEM CHABANG,LOS ANGELES,LOUISVILLE,180,200,4380,5150,BANGKOK,657624,BANGKOK
657624,648146,657099,USD,4560,5350,LAEM CHABANG,LONG BEACH,LOUISVILLE,180,200,4380,5150,BANGKOK,657624,BANGKOK
657624,648392,657527,USD,3795,4450,LAEM CHABANG,LOS ANGELES,MEMPHIS,180,200,3615,4250,BANGKOK,657624,BANGKOK
657624,648146,657527,USD,3795,4450,LAEM CHABANG,LONG BEACH,MEMPHIS,180,200,3615,4250,BANGKOK,657624,BANGKOK
657624,648392,660203,USD,3795,4450,LAEM CHABANG,LOS ANGELES,NEW ORLEANS,180,200,3615,4250,BANGKOK,657624,BANGKOK
657624,648146,660203,USD,3795,4450,LAEM CHABANG,LONG BEACH,NEW ORLEANS,180,200,3615,4250,BANGKOK,657624,BANGKOK
657624,648392,657531,USD,3880,4550,LAEM CHABANG,LOS ANGELES,SALT LAKE CITY,180,200,3700,4350,BANGKOK,657624,BANGKOK
657624,648146,657531,USD,3880,4550,LAEM CHABANG,LONG BEACH,SALT LAKE CITY,180,200,3700,4350,BANGKOK,657624,BANGKOK
657624,656664,657531,USD,3625,4250,LAEM CHABANG,OAKLAND,SALT LAKE CITY,180,200,3445,4050,BANGKOK,657624,BANGKOK
657624,648392,660253,USD,4985,5850,LAEM CHABANG,LOS ANGELES,SAN ANTONIO,180,200,4805,5650,BANGKOK,657624,BANGKOK
657624,648146,660253,USD,4985,5850,LAEM CHABANG,LONG BEACH,SAN ANTONIO,180,200,4805,5650,BANGKOK,657624,BANGKOK
657624,648392,656775,USD,5580,6550,LAEM CHABANG,LOS ANGELES,ATLANTA,180,200,5400,6350,BANGKOK,657624,BANGKOK
657624,648146,656775,USD,5580,6550,LAEM CHABANG,LONG BEACH,ATLANTA,180,200,5400,6350,BANGKOK,657624,BANGKOK
657624,656495,656495,USD,1510,2100,LAEM CHABANG,SEATTLE,,180,200,1330,1900,BANGKOK,657624,BANGKOK
657624,656496,656496,USD,1510,2100,LAEM CHABANG,TACOMA,,180,200,1330,1900,BANGKOK,657624,BANGKOK
657624,656495,656569,USD,3625,4250,LAEM CHABANG,SEATTLE,CHICAGO,180,200,3445,4050,BANGKOK,657624,BANGKOK
657624,656495,660244,USD,4135,4850,LAEM CHABANG,SEATTLE,CINCINNATI,180,200,3955,4650,BANGKOK,657624,BANGKOK
657624,656495,657532,USD,4135,4850,LAEM CHABANG,SEATTLE,CLEVELAND,180,200,3955,4650,BANGKOK,657624,BANGKOK
657624,656495,660272,USD,4135,4850,LAEM CHABANG,SEATTLE,COLUMBUS,180,200,3955,4650,BANGKOK,657624,BANGKOK
657624,656495,659550,USD,4220,4950,LAEM CHABANG,SEATTLE,DETROIT,180,200,4040,4750,BANGKOK,657624,BANGKOK
657624,656495,657530,USD,6175,7250,LAEM CHABANG,SEATTLE,INDIANAPOLIS,180,200,5995,7050,BANGKOK,657624,BANGKOK
657624,656495,657099,USD,4475,5250,LAEM CHABANG,SEATTLE,LOUISVILLE,180,200,4295,5050,BANGKOK,657624,BANGKOK
657624,656495,657527,USD,3710,4350,LAEM CHABANG,SEATTLE,MEMPHIS,180,200,3530,4150,BANGKOK,657624,BANGKOK
657624,656495,658126,USD,3625,4250,LAEM CHABANG,SEATTLE,OMAHA,180,200,3445,4050,BANGKOK,657624,BANGKOK
657624,656495,656497,USD,2560,3000,LAEM CHABANG,SEATTLE,PORTLAND,180,200,2380,2800,BANGKOK,657624,BANGKOK
657624,656495,656915,USD,3965,4650,LAEM CHABANG,SEATTLE,ST PAUL,180,200,3785,4450,BANGKOK,657624,BANGKOK
657624,660196,660196,USD,3910,4900,LAEM CHABANG,HONOLULU,,180,200,3730,4700,BANGKOK,657624,BANGKOK
656830,648392,648392,USD,1710,2000,LAEM CHABANG,LOS ANGELES,,180,200,1530,1800,LAT KRABANG,656830,LAT KRABANG
656830,648146,648146,USD,1710,2000,LAEM CHABANG,LONG BEACH,,180,200,1530,1800,LAT KRABANG,656830,LAT KRABANG
656830,656664,656664,USD,1710,2000,LAEM CHABANG,OAKLAND,,180,200,1530,1800,LAT KRABANG,656830,LAT KRABANG
656830,648392,656569,USD,3710,4350,LAEM CHABANG,LOS ANGELES,CHICAGO,180,200,3530,4150,LAT KRABANG,656830,LAT KRABANG
656830,648146,656569,USD,3710,4350,LAEM CHABANG,LONG BEACH,CHICAGO,180,200,3530,4150,LAT KRABANG,656830,LAT KRABANG
656830,648392,660244,USD,4220,4950,LAEM CHABANG,LOS ANGELES,CINCINNATI,180,200,4040,4750,LAT KRABANG,656830,LAT KRABANG
656830,648146,660244,USD,4220,4950,LAEM CHABANG,LONG BEACH,CINCINNATI,180,200,4040,4750,LAT KRABANG,656830,LAT KRABANG
656830,648392,657532,USD,4220,4950,LAEM CHABANG,LOS ANGELES,CLEVELAND,180,200,4040,4750,LAT KRABANG,656830,LAT KRABANG
656830,648146,657532,USD,4220,4950,LAEM CHABANG,LONG BEACH,CLEVELAND,180,200,4040,4750,LAT KRABANG,656830,LAT KRABANG
656830,648392,660272,USD,4220,4950,LAEM CHABANG,LOS ANGELES,COLUMBUS,180,200,4040,4750,LAT KRABANG,656830,LAT KRABANG
656830,648146,660272,USD,4220,4950,LAEM CHABANG,LONG BEACH,COLUMBUS,180,200,4040,4750,LAT KRABANG,656830,LAT KRABANG
656830,648392,657529,USD,3710,4350,LAEM CHABANG,LOS ANGELES,DALLAS,180,200,3530,4150,LAT KRABANG,656830,LAT KRABANG
656830,648146,657529,USD,3710,4350,LAEM CHABANG,LONG BEACH,DALLAS,180,200,3530,4150,LAT KRABANG,656830,LAT KRABANG
656830,648392,657100,USD,4390,5150,LAEM CHABANG,LOS ANGELES,DENVER,180,200,4210,4950,LAT KRABANG,656830,LAT KRABANG
656830,648146,657100,USD,4390,5150,LAEM CHABANG,LONG BEACH,DENVER,180,200,4210,4950,LAT KRABANG,656830,LAT KRABANG
656830,648392,659550,USD,4560,5350,LAEM CHABANG,LOS ANGELES,DETROIT,180,200,4380,5150,LAT KRABANG,656830,LAT KRABANG
656830,648146,659550,USD,4560,5350,LAEM CHABANG,LONG BEACH,DETROIT,180,200,4380,5150,LAT KRABANG,656830,LAT KRABANG
656830,648392,660273,USD,3965,4650,LAEM CHABANG,LOS ANGELES,EL PASO,180,200,3785,4450,LAT KRABANG,656830,LAT KRABANG
656830,648146,660273,USD,3965,4650,LAEM CHABANG,LONG BEACH,EL PASO,180,200,3785,4450,LAT KRABANG,656830,LAT KRABANG
656830,648392,657381,USD,4050,4750,LAEM CHABANG,LOS ANGELES,HOUSTON,180,200,3870,4550,LAT KRABANG,656830,LAT KRABANG
656830,648146,657381,USD,4050,4750,LAEM CHABANG,LONG BEACH,HOUSTON,180,200,3870,4550,LAT KRABANG,656830,LAT KRABANG
656830,648392,657530,USD,6260,7350,LAEM CHABANG,LOS ANGELES,INDIANAPOLIS,180,200,6080,7150,LAT KRABANG,656830,LAT KRABANG
656830,648146,657530,USD,6260,7350,LAEM CHABANG,LONG BEACH,INDIANAPOLIS,180,200,6080,7150,LAT KRABANG,656830,LAT KRABANG
656830,648392,660249,USD,3710,4350,LAEM CHABANG,LOS ANGELES,KANSAS CITY,180,200,3530,4150,LAT KRABANG,656830,LAT KRABANG
656830,648146,660249,USD,3710,4350,LAEM CHABANG,LONG BEACH,KANSAS CITY,180,200,3530,4150,LAT KRABANG,656830,LAT KRABANG
656830,648392,657099,USD,4560,5350,LAEM CHABANG,LOS ANGELES,LOUISVILLE,180,200,4380,5150,LAT KRABANG,656830,LAT KRABANG
656830,648146,657099,USD,4560,5350,LAEM CHABANG,LONG BEACH,LOUISVILLE,180,200,4380,5150,LAT KRABANG,656830,LAT KRABANG
656830,648392,657527,USD,3795,4450,LAEM CHABANG,LOS ANGELES,MEMPHIS,180,200,3615,4250,LAT KRABANG,656830,LAT KRABANG
656830,648146,657527,USD,3795,4450,LAEM CHABANG,LONG BEACH,MEMPHIS,180,200,3615,4250,LAT KRABANG,656830,LAT KRABANG
656830,648392,660203,USD,3795,4450,LAEM CHABANG,LOS ANGELES,NEW ORLEANS,180,200,3615,4250,LAT KRABANG,656830,LAT KRABANG
656830,648146,660203,USD,3795,4450,LAEM CHABANG,LONG BEACH,NEW ORLEANS,180,200,3615,4250,LAT KRABANG,656830,LAT KRABANG
656830,648392,657531,USD,3880,4550,LAEM CHABANG,LOS ANGELES,SALT LAKE CITY,180,200,3700,4350,LAT KRABANG,656830,LAT KRABANG
656830,648146,657531,USD,3880,4550,LAEM CHABANG,LONG BEACH,SALT LAKE CITY,180,200,3700,4350,LAT KRABANG,656830,LAT KRABANG
656830,656664,657531,USD,3625,4250,LAEM CHABANG,OAKLAND,SALT LAKE CITY,180,200,3445,4050,LAT KRABANG,656830,LAT KRABANG
656830,648392,660253,USD,4985,5850,LAEM CHABANG,LOS ANGELES,SAN ANTONIO,180,200,4805,5650,LAT KRABANG,656830,LAT KRABANG
656830,648146,660253,USD,4985,5850,LAEM CHABANG,LONG BEACH,SAN ANTONIO,180,200,4805,5650,LAT KRABANG,656830,LAT KRABANG
656830,648392,656775,USD,5580,6550,LAEM CHABANG,LOS ANGELES,ATLANTA,180,200,5400,6350,LAT KRABANG,656830,LAT KRABANG
656830,648146,656775,USD,5580,6550,LAEM CHABANG,LONG BEACH,ATLANTA,180,200,5400,6350,LAT KRABANG,656830,LAT KRABANG
656830,656495,656495,USD,1510,2100,LAEM CHABANG,SEATTLE,,180,200,1330,1900,LAT KRABANG,656830,LAT KRABANG
656830,656496,656496,USD,1510,2100,LAEM CHABANG,TACOMA,,180,200,1330,1900,LAT KRABANG,656830,LAT KRABANG
656830,656495,656569,USD,3625,4250,LAEM CHABANG,SEATTLE,CHICAGO,180,200,3445,4050,LAT KRABANG,656830,LAT KRABANG
656830,656495,660244,USD,4135,4850,LAEM CHABANG,SEATTLE,CINCINNATI,180,200,3955,4650,LAT KRABANG,656830,LAT KRABANG
656830,656495,657532,USD,4135,4850,LAEM CHABANG,SEATTLE,CLEVELAND,180,200,3955,4650,LAT KRABANG,656830,LAT KRABANG
656830,656495,660272,USD,4135,4850,LAEM CHABANG,SEATTLE,COLUMBUS,180,200,3955,4650,LAT KRABANG,656830,LAT KRABANG
656830,656495,659550,USD,4220,4950,LAEM CHABANG,SEATTLE,DETROIT,180,200,4040,4750,LAT KRABANG,656830,LAT KRABANG
656830,656495,657530,USD,6175,7250,LAEM CHABANG,SEATTLE,INDIANAPOLIS,180,200,5995,7050,LAT KRABANG,656830,LAT KRABANG
656830,656495,657099,USD,4475,5250,LAEM CHABANG,SEATTLE,LOUISVILLE,180,200,4295,5050,LAT KRABANG,656830,LAT KRABANG
656830,656495,657527,USD,3710,4350,LAEM CHABANG,SEATTLE,MEMPHIS,180,200,3530,4150,LAT KRABANG,656830,LAT KRABANG
656830,656495,658126,USD,3625,4250,LAEM CHABANG,SEATTLE,OMAHA,180,200,3445,4050,LAT KRABANG,656830,LAT KRABANG
656830,656495,656497,USD,2560,3000,LAEM CHABANG,SEATTLE,PORTLAND,180,200,2380,2800,LAT KRABANG,656830,LAT KRABANG
656830,656495,656915,USD,3965,4650,LAEM CHABANG,SEATTLE,ST PAUL,180,200,3785,4450,LAT KRABANG,656830,LAT KRABANG
656830,660196,660196,USD,3910,4900,LAEM CHABANG,HONOLULU,,180,200,3730,4700,LAT KRABANG,656830,LAT KRABANG
656513,656495,656495,USD,1260,1800,SHEKOU,SEATTLE,,0,0,1260,1800,HAIPHONG,656513,HAIPHONG
656513,656495,656569,USD,3360,3950,SHEKOU,SEATTLE,CHICAGO,0,0,3360,3950,HAIPHONG,656513,HAIPHONG
656513,656495,660244,USD,3870,4550,SHEKOU,SEATTLE,CINCINNATI,0,0,3870,4550,HAIPHONG,656513,HAIPHONG
656513,656495,657532,USD,3870,4550,SHEKOU,SEATTLE,CLEVELAND,0,0,3870,4550,HAIPHONG,656513,HAIPHONG
656513,656495,660272,USD,3870,4550,SHEKOU,SEATTLE,COLUMBUS,0,0,3870,4550,HAIPHONG,656513,HAIPHONG
656513,656495,659550,USD,3955,4650,SHEKOU,SEATTLE,DETROIT,0,0,3955,4650,HAIPHONG,656513,HAIPHONG
656513,656495,657530,USD,5910,6950,SHEKOU,SEATTLE,INDIANAPOLIS,0,0,5910,6950,HAIPHONG,656513,HAIPHONG
656513,656495,657099,USD,4210,4950,SHEKOU,SEATTLE,LOUISVILLE,0,0,4210,4950,HAIPHONG,656513,HAIPHONG
656513,656495,657527,USD,3445,4050,SHEKOU,SEATTLE,MEMPHIS,0,0,3445,4050,HAIPHONG,656513,HAIPHONG
656513,656495,658126,USD,3360,3950,SHEKOU,SEATTLE,OMAHA,0,0,3360,3950,HAIPHONG,656513,HAIPHONG
656513,656495,656497,USD,2295,2700,SHEKOU,SEATTLE,PORTLAND,0,0,2295,2700,HAIPHONG,656513,HAIPHONG
656513,656495,656915,USD,3700,4350,SHEKOU,SEATTLE,ST PAUL,0,0,3700,4350,HAIPHONG,656513,HAIPHONG
656513,660196,660196,USD,3850,4860,SHEKOU,HONOLULU,,0,0,3850,4860,HAIPHONG,656513,HAIPHONG
655704,648392,648392,USD,1540,1810,VUNG TAU,LOS ANGELES,,10,10,1530,1800,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,648146,USD,1540,1810,VUNG TAU,LONG BEACH,,10,10,1530,1800,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656664,656664,USD,1540,1810,VUNG TAU,OAKLAND,,10,10,1530,1800,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,656569,USD,3540,4160,VUNG TAU,LOS ANGELES,CHICAGO,10,10,3530,4150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,656569,USD,3540,4160,VUNG TAU,LONG BEACH,CHICAGO,10,10,3530,4150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,660244,USD,4050,4760,VUNG TAU,LOS ANGELES,CINCINNATI,10,10,4040,4750,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,660244,USD,4050,4760,VUNG TAU,LONG BEACH,CINCINNATI,10,10,4040,4750,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,657532,USD,4050,4760,VUNG TAU,LOS ANGELES,CLEVELAND,10,10,4040,4750,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,657532,USD,4050,4760,VUNG TAU,LONG BEACH,CLEVELAND,10,10,4040,4750,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,660272,USD,4050,4760,VUNG TAU,LOS ANGELES,COLUMBUS,10,10,4040,4750,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,660272,USD,4050,4760,VUNG TAU,LONG BEACH,COLUMBUS,10,10,4040,4750,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,657529,USD,3540,4160,VUNG TAU,LOS ANGELES,DALLAS,10,10,3530,4150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,657529,USD,3540,4160,VUNG TAU,LONG BEACH,DALLAS,10,10,3530,4150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,657100,USD,4220,4960,VUNG TAU,LOS ANGELES,DENVER,10,10,4210,4950,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,657100,USD,4220,4960,VUNG TAU,LONG BEACH,DENVER,10,10,4210,4950,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,659550,USD,4390,5160,VUNG TAU,LOS ANGELES,DETROIT,10,10,4380,5150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,659550,USD,4390,5160,VUNG TAU,LONG BEACH,DETROIT,10,10,4380,5150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,660273,USD,3795,4460,VUNG TAU,LOS ANGELES,EL PASO,10,10,3785,4450,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,660273,USD,3795,4460,VUNG TAU,LONG BEACH,EL PASO,10,10,3785,4450,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,657381,USD,3880,4560,VUNG TAU,LOS ANGELES,HOUSTON,10,10,3870,4550,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,657381,USD,3880,4560,VUNG TAU,LONG BEACH,HOUSTON,10,10,3870,4550,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,657530,USD,6090,7160,VUNG TAU,LOS ANGELES,INDIANAPOLIS,10,10,6080,7150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,657530,USD,6090,7160,VUNG TAU,LONG BEACH,INDIANAPOLIS,10,10,6080,7150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,660249,USD,3540,4160,VUNG TAU,LOS ANGELES,KANSAS CITY,10,10,3530,4150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,660249,USD,3540,4160,VUNG TAU,LONG BEACH,KANSAS CITY,10,10,3530,4150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,657099,USD,4390,5160,VUNG TAU,LOS ANGELES,LOUISVILLE,10,10,4380,5150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,657099,USD,4390,5160,VUNG TAU,LONG BEACH,LOUISVILLE,10,10,4380,5150,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,657527,USD,3625,4260,VUNG TAU,LOS ANGELES,MEMPHIS,10,10,3615,4250,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,657527,USD,3625,4260,VUNG TAU,LONG BEACH,MEMPHIS,10,10,3615,4250,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,660203,USD,3625,4260,VUNG TAU,LOS ANGELES,NEW ORLEANS,10,10,3615,4250,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,660203,USD,3625,4260,VUNG TAU,LONG BEACH,NEW ORLEANS,10,10,3615,4250,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,657531,USD,3710,4360,VUNG TAU,LOS ANGELES,SALT LAKE CITY,10,10,3700,4350,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,657531,USD,3710,4360,VUNG TAU,LONG BEACH,SALT LAKE CITY,10,10,3700,4350,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656664,657531,USD,3455,4060,VUNG TAU,OAKLAND,SALT LAKE CITY,10,10,3445,4050,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,660253,USD,4815,5660,VUNG TAU,LOS ANGELES,SAN ANTONIO,10,10,4805,5650,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,660253,USD,4815,5660,VUNG TAU,LONG BEACH,SAN ANTONIO,10,10,4805,5650,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648392,656775,USD,5410,6360,VUNG TAU,LOS ANGELES,ATLANTA,10,10,5400,6350,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,648146,656775,USD,5410,6360,VUNG TAU,LONG BEACH,ATLANTA,10,10,5400,6350,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,656495,USD,1270,1810,VUNG TAU,SEATTLE,,10,10,1260,1800,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,656569,USD,3370,3960,VUNG TAU,SEATTLE,CHICAGO,10,10,3360,3950,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,660244,USD,3880,4560,VUNG TAU,SEATTLE,CINCINNATI,10,10,3870,4550,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,657532,USD,3880,4560,VUNG TAU,SEATTLE,CLEVELAND,10,10,3870,4550,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,660272,USD,3880,4560,VUNG TAU,SEATTLE,COLUMBUS,10,10,3870,4550,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,659550,USD,3965,4660,VUNG TAU,SEATTLE,DETROIT,10,10,3955,4650,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,657530,USD,5920,6960,VUNG TAU,SEATTLE,INDIANAPOLIS,10,10,5910,6950,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,657099,USD,4220,4960,VUNG TAU,SEATTLE,LOUISVILLE,10,10,4210,4950,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,657527,USD,3455,4060,VUNG TAU,SEATTLE,MEMPHIS,10,10,3445,4050,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,658126,USD,3370,3960,VUNG TAU,SEATTLE,OMAHA,10,10,3360,3950,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,656497,USD,2305,2710,VUNG TAU,SEATTLE,PORTLAND,10,10,2295,2700,HO CHI MINH CITY,655704,HO CHI MINH CITY
655704,656495,656915,USD,3710,4360,VUNG TAU,SEATTLE,ST PAUL,10,10,3700,4350,HO CHI MINH CITY,655704,HO CHI MINH CITY
649034,656495,656495,USD,1260,1800,SHEKOU,SEATTLE,,0,0,1260,1800,QINGDAO,649034,QINGDAO
649034,656495,656569,USD,3360,3950,SHEKOU,SEATTLE,CHICAGO,0,0,3360,3950,QINGDAO,649034,QINGDAO
649034,656495,660244,USD,3870,4550,SHEKOU,SEATTLE,CINCINNATI,0,0,3870,4550,QINGDAO,649034,QINGDAO
649034,656495,657532,USD,3870,4550,SHEKOU,SEATTLE,CLEVELAND,0,0,3870,4550,QINGDAO,649034,QINGDAO
649034,656495,660272,USD,3870,4550,SHEKOU,SEATTLE,COLUMBUS,0,0,3870,4550,QINGDAO,649034,QINGDAO
649034,656495,659550,USD,3955,4650,SHEKOU,SEATTLE,DETROIT,0,0,3955,4650,QINGDAO,649034,QINGDAO
649034,656495,657530,USD,5910,6950,SHEKOU,SEATTLE,INDIANAPOLIS,0,0,5910,6950,QINGDAO,649034,QINGDAO
649034,656495,657099,USD,4210,4950,SHEKOU,SEATTLE,LOUISVILLE,0,0,4210,4950,QINGDAO,649034,QINGDAO
649034,656495,657527,USD,3445,4050,SHEKOU,SEATTLE,MEMPHIS,0,0,3445,4050,QINGDAO,649034,QINGDAO
649034,656495,658126,USD,3360,3950,SHEKOU,SEATTLE,OMAHA,0,0,3360,3950,QINGDAO,649034,QINGDAO
649034,656495,656497,USD,2295,2700,SHEKOU,SEATTLE,PORTLAND,0,0,2295,2700,QINGDAO,649034,QINGDAO
649034,656495,656915,USD,3700,4350,SHEKOU,SEATTLE,ST PAUL,0,0,3700,4350,QINGDAO,649034,QINGDAO
649034,660196,660196,USD,3850,4860,SHEKOU,HONOLULU,,0,0,3850,4860,QINGDAO,649034,QINGDAO
657327,648392,648392,USD,1845,2150,SINGAPORE,LOS ANGELES,,315,350,1530,1800,KOBE,657327,KOBE
657327,648146,648146,USD,1845,2150,SINGAPORE,LONG BEACH,,315,350,1530,1800,KOBE,657327,KOBE
657327,656664,656664,USD,1845,2150,SINGAPORE,OAKLAND,,315,350,1530,1800,KOBE,657327,KOBE
657327,648392,656569,USD,3845,4500,SINGAPORE,LOS ANGELES,CHICAGO,315,350,3530,4150,KOBE,657327,KOBE
657327,648146,656569,USD,3845,4500,SINGAPORE,LONG BEACH,CHICAGO,315,350,3530,4150,KOBE,657327,KOBE
657327,648392,660244,USD,4355,5100,SINGAPORE,LOS ANGELES,CINCINNATI,315,350,4040,4750,KOBE,657327,KOBE
657327,648146,660244,USD,4355,5100,SINGAPORE,LONG BEACH,CINCINNATI,315,350,4040,4750,KOBE,657327,KOBE
657327,648392,657532,USD,4355,5100,SINGAPORE,LOS ANGELES,CLEVELAND,315,350,4040,4750,KOBE,657327,KOBE
657327,648146,657532,USD,4355,5100,SINGAPORE,LONG BEACH,CLEVELAND,315,350,4040,4750,KOBE,657327,KOBE
657327,648392,660272,USD,4355,5100,SINGAPORE,LOS ANGELES,COLUMBUS,315,350,4040,4750,KOBE,657327,KOBE
657327,648146,660272,USD,4355,5100,SINGAPORE,LONG BEACH,COLUMBUS,315,350,4040,4750,KOBE,657327,KOBE
657327,648392,657529,USD,3845,4500,SINGAPORE,LOS ANGELES,DALLAS,315,350,3530,4150,KOBE,657327,KOBE
657327,648146,657529,USD,3845,4500,SINGAPORE,LONG BEACH,DALLAS,315,350,3530,4150,KOBE,657327,KOBE
657327,648392,657100,USD,4525,5300,SINGAPORE,LOS ANGELES,DENVER,315,350,4210,4950,KOBE,657327,KOBE
657327,648146,657100,USD,4525,5300,SINGAPORE,LONG BEACH,DENVER,315,350,4210,4950,KOBE,657327,KOBE
657327,648392,659550,USD,4695,5500,SINGAPORE,LOS ANGELES,DETROIT,315,350,4380,5150,KOBE,657327,KOBE
657327,648146,659550,USD,4695,5500,SINGAPORE,LONG BEACH,DETROIT,315,350,4380,5150,KOBE,657327,KOBE
657327,648392,660273,USD,4100,4800,SINGAPORE,LOS ANGELES,EL PASO,315,350,3785,4450,KOBE,657327,KOBE
657327,648146,660273,USD,4100,4800,SINGAPORE,LONG BEACH,EL PASO,315,350,3785,4450,KOBE,657327,KOBE
657327,648392,657381,USD,4185,4900,SINGAPORE,LOS ANGELES,HOUSTON,315,350,3870,4550,KOBE,657327,KOBE
657327,648146,657381,USD,4185,4900,SINGAPORE,LONG BEACH,HOUSTON,315,350,3870,4550,KOBE,657327,KOBE
657327,648392,657530,USD,6395,7500,SINGAPORE,LOS ANGELES,INDIANAPOLIS,315,350,6080,7150,KOBE,657327,KOBE
657327,648146,657530,USD,6395,7500,SINGAPORE,LONG BEACH,INDIANAPOLIS,315,350,6080,7150,KOBE,657327,KOBE
657327,648392,660249,USD,3845,4500,SINGAPORE,LOS ANGELES,KANSAS CITY,315,350,3530,4150,KOBE,657327,KOBE
657327,648146,660249,USD,3845,4500,SINGAPORE,LONG BEACH,KANSAS CITY,315,350,3530,4150,KOBE,657327,KOBE
657327,648392,657099,USD,4695,5500,SINGAPORE,LOS ANGELES,LOUISVILLE,315,350,4380,5150,KOBE,657327,KOBE
657327,648146,657099,USD,4695,5500,SINGAPORE,LONG BEACH,LOUISVILLE,315,350,4380,5150,KOBE,657327,KOBE
657327,648392,657527,USD,3930,4600,SINGAPORE,LOS ANGELES,MEMPHIS,315,350,3615,4250,KOBE,657327,KOBE
657327,648146,657527,USD,3930,4600,SINGAPORE,LONG BEACH,MEMPHIS,315,350,3615,4250,KOBE,657327,KOBE
657327,648392,660203,USD,3930,4600,SINGAPORE,LOS ANGELES,NEW ORLEANS,315,350,3615,4250,KOBE,657327,KOBE
657327,648146,660203,USD,3930,4600,SINGAPORE,LONG BEACH,NEW ORLEANS,315,350,3615,4250,KOBE,657327,KOBE
657327,648392,657531,USD,4015,4700,SINGAPORE,LOS ANGELES,SALT LAKE CITY,315,350,3700,4350,KOBE,657327,KOBE
657327,648146,657531,USD,4015,4700,SINGAPORE,LONG BEACH,SALT LAKE CITY,315,350,3700,4350,KOBE,657327,KOBE
657327,656664,657531,USD,3760,4400,SINGAPORE,OAKLAND,SALT LAKE CITY,315,350,3445,4050,KOBE,657327,KOBE
